movieId,title,genres,year,clean_title
453,For Love or Money (1993),comedy|romance,1993,For Love or Money
454,"Firm, The (1993)",drama|thriller,1993,"Firm, The"
455,Free Willy (1993),adventure|children|drama,1993,Free Willy
456,Fresh (1994),crime|drama|thriller,1994,Fresh
457,"Fugitive, The (1993)",thriller,1993,"Fugitive, The"
458,Geronimo: An American Legend (1993),drama|western,1993,Geronimo: An American Legend
459,"Getaway, The (1994)",action|adventure|crime|drama|romance|thriller,1994,"Getaway, The"
460,Getting Even with Dad (1994),comedy,1994,Getting Even with Dad
461,Go Fish (1994),drama|romance,1994,Go Fish
464,Hard Target (1993),action|adventure|crime|thriller,1993,Hard Target
466,Hot Shots! Part Deux (1993),action|comedy|war,1993,Hot Shots! Part Deux
467,Live Nude Girls (1995),comedy,1995,Live Nude Girls
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",comedy|romance,1995,"Englishman Who Went Up a Hill But Came Down a Mountain, The"
469,"House of the Spirits, The (1993)",drama|romance,1993,"House of the Spirits, The"
470,House Party 3 (1994),comedy,1994,House Party 3
471,"Hudsucker Proxy, The (1994)",comedy,1994,"Hudsucker Proxy, The"
472,I'll Do Anything (1994),comedy|drama,1994,I'll Do Anything
473,In the Army Now (1994),comedy|war,1994,In the Army Now
474,In the Line of Fire (1993),action|thriller,1993,In the Line of Fire
475,In the Name of the Father (1993),drama,1993,In the Name of the Father
476,"Inkwell, The (1994)",comedy|drama,1994,"Inkwell, The"
477,What's Love Got to Do with It? (1993),drama|musical,1993,What's Love Got to Do with It?
478,Jimmy Hollywood (1994),comedy|crime|drama,1994,Jimmy Hollywood
479,Judgment Night (1993),action|crime|thriller,1993,Judgment Night
480,Jurassic Park (1993),action|adventure|sci-fi|thriller,1993,Jurassic Park
481,Kalifornia (1993),drama|thriller,1993,Kalifornia
482,Killing Zoe (1994),crime|drama|thriller,1994,Killing Zoe
484,Lassie (1994),adventure|children,1994,Lassie
485,Last Action Hero (1993),action|adventure|comedy|fantasy,1993,Last Action Hero
486,Life with Mikey (1993),comedy,1993,Life with Mikey
487,Lightning Jack (1994),comedy|western,1994,Lightning Jack
488,M. Butterfly (1993),drama|romance,1993,M. Butterfly
489,Made in America (1993),comedy,1993,Made in America
490,Malice (1993),thriller,1993,Malice
491,"Man Without a Face, The (1993)",drama,1993,"Man Without a Face, The"
492,Manhattan Murder Mystery (1993),comedy|mystery,1993,Manhattan Murder Mystery
493,Menace II Society (1993),action|crime|drama,1993,Menace II Society
494,Executive Decision (1996),action|adventure|thriller,1996,Executive Decision
495,In the Realm of the Senses (Ai no corrida) (1976),drama,1976,In the Realm of the Senses (Ai no corrida)
496,What Happened Was... (1994),comedy|drama|romance|thriller,1994,What Happened Was...
497,Much Ado About Nothing (1993),comedy|romance,1993,Much Ado About Nothing
499,Mr. Wonderful (1993),comedy|romance,1993,Mr. Wonderful
500,Mrs. Doubtfire (1993),comedy|drama,1993,Mrs. Doubtfire
501,Naked (1993),drama,1993,Naked
502,"Next Karate Kid, The (1994)",action|children|romance,1994,"Next Karate Kid, The"
504,No Escape (1994),action|drama|sci-fi,1994,No Escape
505,North (1994),comedy,1994,North
506,Orlando (1992),drama|fantasy|romance,1992,Orlando
507,"Perfect World, A (1993)",crime|drama|thriller,1993,"Perfect World, A"
508,Philadelphia (1993),drama,1993,Philadelphia
509,"Piano, The (1993)",drama|romance,1993,"Piano, The"
510,Poetic Justice (1993),drama,1993,Poetic Justice
511,"Program, The (1993)",action|drama,1993,"Program, The"
512,"Puppet Masters, The (1994)",horror|sci-fi,1994,"Puppet Masters, The"
513,Radioland Murders (1994),comedy|mystery|romance,1994,Radioland Murders
514,"Ref, The (1994)",comedy,1994,"Ref, The"
515,"Remains of the Day, The (1993)",drama|romance,1993,"Remains of the Day, The"
516,Renaissance Man (1994),comedy|drama,1994,Renaissance Man
517,Rising Sun (1993),action|drama|mystery,1993,Rising Sun
518,"Road to Wellville, The (1994)",comedy,1994,"Road to Wellville, The"
519,RoboCop 3 (1993),action|crime|drama|sci-fi|thriller,1993,RoboCop 3
520,Robin Hood: Men in Tights (1993),comedy,1993,Robin Hood: Men in Tights
521,Romeo Is Bleeding (1993),crime|thriller,1993,Romeo Is Bleeding
522,Romper Stomper (1992),action|drama,1992,Romper Stomper
523,Ruby in Paradise (1993),drama,1993,Ruby in Paradise
524,Rudy (1993),drama,1993,Rudy
526,"Savage Nights (Nuits fauves, Les) (1992)",drama,1992,"Savage Nights (Nuits fauves, Les)"
527,Schindler's List (1993),drama|war,1993,Schindler's List
528,"Scout, The (1994)",comedy|drama,1994,"Scout, The"
529,Searching for Bobby Fischer (1993),drama,1993,Searching for Bobby Fischer
531,"Secret Garden, The (1993)",children|drama,1993,"Secret Garden, The"
532,Serial Mom (1994),comedy|crime|horror,1994,Serial Mom
533,"Shadow, The (1994)",action|adventure|fantasy|mystery,1994,"Shadow, The"
534,Shadowlands (1993),drama|romance,1993,Shadowlands
535,Short Cuts (1993),drama,1993,Short Cuts
536,"Simple Twist of Fate, A (1994)",drama,1994,"Simple Twist of Fate, A"
537,Sirens (1994),drama,1994,Sirens
538,Six Degrees of Separation (1993),drama,1993,Six Degrees of Separation
539,Sleepless in Seattle (1993),comedy|drama|romance,1993,Sleepless in Seattle
540,Sliver (1993),thriller,1993,Sliver
541,Blade Runner (1982),action|sci-fi|thriller,1982,Blade Runner
542,Son in Law (1993),comedy|drama|romance,1993,Son in Law
543,So I Married an Axe Murderer (1993),comedy|romance|thriller,1993,So I Married an Axe Murderer
544,Striking Distance (1993),action|crime,1993,Striking Distance
546,Super Mario Bros. (1993),action|adventure|children|comedy|fantasy|sci-fi,1993,Super Mario Bros.
547,Surviving the Game (1994),action|adventure|thriller,1994,Surviving the Game
548,Terminal Velocity (1994),action|mystery|thriller,1994,Terminal Velocity
549,Thirty-Two Short Films About Glenn Gould (1993),drama|musical,1993,Thirty-Two Short Films About Glenn Gould
550,Threesome (1994),comedy|romance,1994,Threesome
551,"Nightmare Before Christmas, The (1993)",animation|children|fantasy|musical,1993,"Nightmare Before Christmas, The"
552,"Three Musketeers, The (1993)",action|adventure|comedy|romance,1993,"Three Musketeers, The"
553,Tombstone (1993),action|drama|western,1993,Tombstone
555,True Romance (1993),crime|thriller,1993,True Romance
556,"War Room, The (1993)",documentary,1993,"War Room, The"
558,"Pagemaster, The (1994)",action|adventure|animation|children|fantasy,1994,"Pagemaster, The"
562,Welcome to the Dollhouse (1995),comedy|drama,1995,Welcome to the Dollhouse
563,Germinal (1993),drama|romance,1993,Germinal
564,Chasers (1994),comedy,1994,Chasers
567,Kika (1993),comedy|drama,1993,Kika
568,Bhaji on the Beach (1993),comedy|drama,1993,Bhaji on the Beach
569,Little Big League (1994),comedy|drama,1994,Little Big League
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",drama,1992,"Ciao, Professore! (Io speriamo che me la cavo)"
574,Spanking the Monkey (1994),comedy|drama,1994,Spanking the Monkey
575,"Little Rascals, The (1994)",children|comedy,1994,"Little Rascals, The"
577,Andre (1994),adventure|children|drama,1994,Andre
579,"Escort, The (Scorta, La) (1993)",crime|thriller,1993,"Escort, The (Scorta, La)"
580,Princess Caraboo (1994),drama,1994,Princess Caraboo
581,"Celluloid Closet, The (1995)",documentary,1995,"Celluloid Closet, The"
583,Dear Diary (Caro Diario) (1994),comedy|drama,1994,Dear Diary (Caro Diario)
585,"Brady Bunch Movie, The (1995)",comedy,1995,"Brady Bunch Movie, The"
586,Home Alone (1990),children|comedy,1990,Home Alone
587,Ghost (1990),comedy|drama|fantasy|romance|thriller,1990,Ghost
588,Aladdin (1992),adventure|animation|children|comedy|musical,1992,Aladdin
589,Terminator 2: Judgment Day (1991),action|sci-fi,1991,Terminator 2: Judgment Day
590,Dances with Wolves (1990),adventure|drama|western,1990,Dances with Wolves
592,Batman (1989),action|crime|thriller,1989,Batman
593,"Silence of the Lambs, The (1991)",crime|horror|thriller,1991,"Silence of the Lambs, The"
594,Snow White and the Seven Dwarfs (1937),animation|children|drama|fantasy|musical,1937,Snow White and the Seven Dwarfs
595,Beauty and the Beast (1991),animation|children|fantasy|musical|romance|imax,1991,Beauty and the Beast
596,Pinocchio (1940),animation|children|fantasy|musical,1940,Pinocchio
597,Pretty Woman (1990),comedy|romance,1990,Pretty Woman
599,"Wild Bunch, The (1969)",adventure|western,1969,"Wild Bunch, The"
600,Love and a .45 (1994),action|comedy|crime,1994,Love and a .45
602,"Great Day in Harlem, A (1994)",documentary,1994,"Great Day in Harlem, A"
605,One Fine Day (1996),drama|romance,1996,One Fine Day
606,Candyman: Farewell to the Flesh (1995),fantasy|horror,1995,Candyman: Farewell to the Flesh
608,Fargo (1996),comedy|crime|drama|thriller,1996,Fargo
609,Homeward Bound II: Lost in San Francisco (1996),adventure|children,1996,Homeward Bound II: Lost in San Francisco
610,Heavy Metal (1981),action|adventure|animation|horror|sci-fi,1981,Heavy Metal
611,Hellraiser: Bloodline (1996),action|horror|sci-fi,1996,Hellraiser: Bloodline
612,"Pallbearer, The (1996)",comedy,1996,"Pallbearer, The"
613,Jane Eyre (1996),drama|romance,1996,Jane Eyre
615,Bread and Chocolate (Pane e cioccolata) (1973),comedy|drama,1973,Bread and Chocolate (Pane e cioccolata)
616,"Aristocats, The (1970)",animation|children,1970,"Aristocats, The"
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",comedy|drama,1995,"Flower of My Secret, The (La flor de mi secreto)"
618,Two Much (1995),comedy|romance,1995,Two Much
619,Ed (1996),comedy,1996,Ed
626,"Thin Line Between Love and Hate, A (1996)",comedy,1996,"Thin Line Between Love and Hate, A"
627,"Last Supper, The (1995)",drama|thriller,1995,"Last Supper, The"
628,Primal Fear (1996),crime|drama|mystery|thriller,1996,Primal Fear
631,All Dogs Go to Heaven 2 (1996),adventure|animation|children|fantasy|musical|romance,1996,All Dogs Go to Heaven 2
632,Land and Freedom (Tierra y libertad) (1995),drama|war,1995,Land and Freedom (Tierra y libertad)
633,Denise Calls Up (1995),comedy,1995,Denise Calls Up
634,Theodore Rex (1995),comedy,1995,Theodore Rex
635,"Family Thing, A (1996)",comedy|drama,1996,"Family Thing, A"
636,Frisk (1995),drama,1995,Frisk
637,Sgt. Bilko (1996),comedy,1996,Sgt. Bilko
638,Jack and Sarah (1995),romance,1995,Jack and Sarah
639,Girl 6 (1996),comedy|drama,1996,Girl 6
640,Diabolique (1996),drama|thriller,1996,Diabolique
645,Nelly & Monsieur Arnaud (1995),drama,1995,Nelly & Monsieur Arnaud
647,Courage Under Fire (1996),action|crime|drama|war,1996,Courage Under Fire
648,Mission: Impossible (1996),action|adventure|mystery|thriller,1996,Mission: Impossible
649,Cold Fever (Á köldum klaka) (1995),comedy|drama,1995,Cold Fever (Á köldum klaka)
650,Moll Flanders (1996),drama,1996,Moll Flanders
653,Dragonheart (1996),action|adventure|fantasy,1996,Dragonheart
656,Eddie (1996),comedy,1996,Eddie
661,James and the Giant Peach (1996),adventure|animation|children|fantasy|musical,1996,James and the Giant Peach
662,Fear (1996),thriller,1996,Fear
663,Kids in the Hall: Brain Candy (1996),comedy,1996,Kids in the Hall: Brain Candy
665,Underground (1995),comedy|drama|war,1995,Underground
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),action,1996,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite)
668,Song of the Little Road (Pather Panchali) (1955),drama,1955,Song of the Little Road (Pather Panchali)
670,"World of Apu, The (Apur Sansar) (1959)",drama,1959,"World of Apu, The (Apur Sansar)"
671,Mystery Science Theater 3000: The Movie (1996),comedy|sci-fi,1996,Mystery Science Theater 3000: The Movie
673,Space Jam (1996),adventure|animation|children|comedy|fantasy|sci-fi,1996,Space Jam
674,Barbarella (1968),adventure|comedy|sci-fi,1968,Barbarella
678,Some Folks Call It a Sling Blade (1993),drama|thriller,1993,Some Folks Call It a Sling Blade
679,"Run of the Country, The (1995)",drama,1995,"Run of the Country, The"
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",drama|mystery|romance|sci-fi|thriller,1965,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution)"
685,It's My Party (1996),drama,1996,It's My Party
688,Operation Dumbo Drop (1995),action|adventure|comedy|war,1995,Operation Dumbo Drop
691,Mrs. Winterbourne (1996),comedy|romance,1996,Mrs. Winterbourne
692,Solo (1996),action|sci-fi|thriller,1996,Solo
694,"Substitute, The (1996)",action|crime|drama,1996,"Substitute, The"
695,True Crime (1996),mystery|thriller,1996,True Crime
697,Feeling Minnesota (1996),drama|romance,1996,Feeling Minnesota
698,Delta of Venus (1995),drama,1995,Delta of Venus
700,Angus (1995),comedy,1995,Angus
703,Boys (1996),drama,1996,Boys
704,"Quest, The (1996)",action|adventure,1996,"Quest, The"
706,Sunset Park (1996),drama,1996,Sunset Park
707,Mulholland Falls (1996),crime|drama|thriller,1996,Mulholland Falls
708,"Truth About Cats & Dogs, The (1996)",comedy|romance,1996,"Truth About Cats & Dogs, The"
709,Oliver & Company (1988),adventure|animation|children|comedy|musical,1988,Oliver & Company
710,Celtic Pride (1996),comedy,1996,Celtic Pride
711,Flipper (1996),adventure|children,1996,Flipper
714,Dead Man (1995),drama|mystery|western,1995,Dead Man
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",drama|romance,1995,"Horseman on the Roof, The (Hussard sur le toit, Le)"
718,"Visitors, The (Visiteurs, Les) (1993)",comedy|fantasy|sci-fi,1993,"Visitors, The (Visiteurs, Les)"
719,Multiplicity (1996),comedy,1996,Multiplicity
720,Wallace & Gromit: The Best of Aardman Animation (1996),adventure|animation|comedy,1996,Wallace & Gromit: The Best of Aardman Animation
722,"Haunted World of Edward D. Wood Jr., The (1996)",documentary,1996,"Haunted World of Edward D. Wood Jr., The"
724,"Craft, The (1996)",drama|fantasy|horror|thriller,1996,"Craft, The"
725,"Great White Hype, The (1996)",comedy,1996,"Great White Hype, The"
726,Last Dance (1996),drama,1996,Last Dance
728,Cold Comfort Farm (1995),comedy,1995,Cold Comfort Farm
731,Heaven's Prisoners (1996),crime|thriller,1996,Heaven's Prisoners
733,"Rock, The (1996)",action|adventure|thriller,1996,"Rock, The"
735,Cemetery Man (Dellamorte Dellamore) (1994),horror,1994,Cemetery Man (Dellamorte Dellamore)
736,Twister (1996),action|adventure|romance|thriller,1996,Twister
737,Barb Wire (1996),action|sci-fi,1996,Barb Wire
741,Ghost in the Shell (Kôkaku kidôtai) (1995),animation|sci-fi,1995,Ghost in the Shell (Kôkaku kidôtai)
742,Thinner (1996),horror|thriller,1996,Thinner
743,Spy Hard (1996),comedy,1996,Spy Hard
745,Wallace & Gromit: A Close Shave (1995),animation|children|comedy,1995,Wallace & Gromit: A Close Shave
747,"Stupids, The (1996)",comedy,1996,"Stupids, The"
748,"Arrival, The (1996)",action|sci-fi|thriller,1996,"Arrival, The"
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),comedy|war,1964,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
757,Ashes of Time (Dung che sai duk) (1994),drama,1994,Ashes of Time (Dung che sai duk)
759,Maya Lin: A Strong Clear Vision (1994),documentary,1994,Maya Lin: A Strong Clear Vision
760,Stalingrad (1993),drama|war,1993,Stalingrad
761,"Phantom, The (1996)",action|adventure,1996,"Phantom, The"
762,Striptease (1996),comedy|crime,1996,Striptease
764,Heavy (1995),drama|romance,1995,Heavy
765,Jack (1996),comedy|drama,1996,Jack
766,I Shot Andy Warhol (1996),drama,1996,I Shot Andy Warhol
773,Touki Bouki (1973),drama,1973,Touki Bouki
775,Spirits of the Dead (1968),horror|mystery,1968,Spirits of the Dead
778,Trainspotting (1996),comedy|crime|drama,1996,Trainspotting
779,'Til There Was You (1997),drama|romance,1997,'Til There Was You
780,Independence Day (a.k.a. ID4) (1996),action|adventure|sci-fi|thriller,1996,Independence Day (a.k.a. ID4)
781,Stealing Beauty (1996),drama,1996,Stealing Beauty
782,"Fan, The (1996)",drama|thriller,1996,"Fan, The"
783,"Hunchback of Notre Dame, The (1996)",animation|children|drama|musical|romance,1996,"Hunchback of Notre Dame, The"
784,"Cable Guy, The (1996)",comedy|thriller,1996,"Cable Guy, The"
785,Kingpin (1996),comedy,1996,Kingpin
786,Eraser (1996),action|drama|thriller,1996,Eraser
788,"Nutty Professor, The (1996)",comedy|fantasy|romance|sci-fi,1996,"Nutty Professor, The"
790,"Unforgettable Summer, An (Un été inoubliable) (1994)",drama,1994,"Unforgettable Summer, An (Un été inoubliable)"
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",documentary,1994,"Last Klezmer: Leopold Kozlowski, His Life and Music, The"
795,Somebody to Love (1994),drama,1994,Somebody to Love
798,Daylight (1996),action|adventure|drama|thriller,1996,Daylight
799,"Frighteners, The (1996)",comedy|horror|thriller,1996,"Frighteners, The"
800,Lone Star (1996),drama|mystery|western,1996,Lone Star
801,Harriet the Spy (1996),children|comedy,1996,Harriet the Spy
802,Phenomenon (1996),drama|romance,1996,Phenomenon
803,Walking and Talking (1996),comedy|drama|romance,1996,Walking and Talking
804,She's the One (1996),comedy|romance,1996,She's the One
805,"Time to Kill, A (1996)",drama|thriller,1996,"Time to Kill, A"
806,American Buffalo (1996),crime|drama,1996,American Buffalo
808,Alaska (1996),adventure|children,1996,Alaska
809,Fled (1996),action|adventure,1996,Fled
810,Kazaam (1996),children|comedy|fantasy,1996,Kazaam
